category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
beauty,Perruques cheveux humains,8 couleurs naturelles Long Virgin Remy Medium Side Bang Capless Mono Top perruque de cheveux humains,84.81,154.2,USD,45,39,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/AB/01/027a2531-1e48-425a-8bc6-7eff7e784f50.jpg,https://fr.newchic.com/human-hair-wigs-4153/p-1072246.html,1072246,SKU424019
beauty,Sports Equipments,Écouteurs intra-auriculaires sans fil Bluetooth,33.99,66.99,USD,49,2,true,XIAOMI,https://fr.newchic.com/xiaomi-brand-520.html,"ID,MY,PH,SG,TH,VN",White,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C9/FD/4089963f-9e82-418e-ab8c-b766559974b0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/FD/4089963f-9e82-418e-ab8c-b766559974b0.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4F/59/ad7e9456-612c-4c5f-a088-f9669e38d4ee.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4F/59/ad7e9456-612c-4c5f-a088-f9669e38d4ee.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8B/CC/7668a58c-4625-4162-806a-898c0d84354e.jpg,https://fr.newchic.com/xiaomi-sports-equipments-9908/p-1349780.html,1349780,SKUA34985
beauty,Perruques en dentelle,Score moyen rouge cheveux longs bouclés ,69.99,139.99,USD,50,88,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/30/85/9b5c0aad-1ad1-4e81-b487-f3013fb8517b.jpg,https://fr.newchic.com/lace-wigs-4152/p-1535171.html,1535171,SKUC94795
beauty,Perruques synthétiques,Cheveux blancs raides moelleux mélangés noirs et blancs ,25.86,44.99,USD,43,26,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/E3/5f3c8585-64b6-4485-988e-dc87f3f59c15.jpg,https://fr.newchic.com/synthetic-wigs-4150/p-1535861.html,1535861,SKUC94930
beauty,Fard à paupières,Palette de fards à paupières 63Colors Pro,58.64,124.17,USD,53,340,false,,,TH,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A3/F3/8e66dea1-d4c2-41f7-8613-795846a40f56.jpeg,https://fr.newchic.com/eye-shadow-4386/p-1333507.html,1333507,SKUA11146
beauty,Perruques synthétiques,Perruques Synthétiques 26 Pouces,55.88,97.18,USD,43,134,false,BLONDE UNICORN,https://fr.newchic.com/blonde-unicorn-brand-1517.html,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A8/F9/1ccb0558-4553-4f90-b283-ae55059fe101.jpg,https://fr.newchic.com/blonde-unicorn-synthetic-wigs-4150/p-1384489.html,1384489,SKUA72149
beauty,Soins dentaires,Ensemble de grilles amovibles pour protection des dents,10.99,21.98,USD,50,0,true,,,"ID,MY,PH,SG,TH,VN",Or rose,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8E/24/b8be40ac-179b-44f7-b0c8-497ad6d183dd.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8E/24/b8be40ac-179b-44f7-b0c8-497ad6d183dd.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/31/0C/979509db-57aa-4736-af3b-65b385698ec7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/0C/979509db-57aa-4736-af3b-65b385698ec7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0F/25/b04f668d-a6db-49e2-a985-72499850fc5b.jpg,https://fr.newchic.com/teeth-care-5534/p-1463673.html,1463673,SKU737936
beauty,Massage & Relaxation,Masseur électrique de la colonne cervicale,15.99,31.98,USD,50,1,true,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/56/73/3cd398aa-e628-40fe-af46-386177db38e7.jpg,https://fr.newchic.com/massager-and-relaxing-5725/p-1352605.html,1352605,SKU967435
beauty,Gloss à lèvres,Brillant à lèvres pailleté étoilé,11.03,20.2,USD,45,137,false,pudaier,https://fr.newchic.com/pudaier-brand-1419.html,"ID,MY,PH,SG,TH,VN",01,02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/11/19/055a5461-0a43-4755-94b7-3418dc8c1f8d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/11/19/055a5461-0a43-4755-94b7-3418dc8c1f8d.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A3/22/e585db40-9217-4d4b-baef-121dc532c4dc.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A3/22/e585db40-9217-4d4b-baef-121dc532c4dc.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4B/79/41b62a8b-070e-4341-9a35-5441a37631bf.jpg,https://fr.newchic.com/pudaier-lip-gloss-4367/p-1365266.html,1365266,SKUA47379
beauty,Lunettes,Lunettes d'ordinateur Radioprotection,12.57,27.16,USD,54,489,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/71/A4/c21bc7f9-1b72-437c-8b5f-853ffba2811f.jpg,https://fr.newchic.com/eye-care-6156/p-1230463.html,1230463,SKU829274
beauty,Perruques cheveux humains,Perruques de cheveux humains rouge vin,145.12,252.38,USD,43,31,false,BLONDE UNICORN,https://fr.newchic.com/blonde-unicorn-brand-1517.html,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AA/38/38b82c59-8df1-4c50-97c7-6e5538455763.jpg,https://fr.newchic.com/blonde-unicorn-human-hair-wigs-4153/p-1336736.html,1336736,SKUA12225
beauty,Daily Necessities,Autocollants anti-moustiques Smile,2.99,0,USD,0,9,false,,,"ID,MY,PH,SG,TH,VN",Random,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/79/89/78ae9e3a-41b5-46a5-94e2-e73aeafc5454.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/79/89/78ae9e3a-41b5-46a5-94e2-e73aeafc5454.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5A/3C/4ad2c9a4-0b1f-49a2-ba6e-b325432ddf5f.jpg,https://fr.newchic.com/daily-necessities-9872/p-1677553.html,1677553,SKUF16744
beauty,Nailart,18 couleurs acrylique UV poudre Poussière Glitter Polish Nail Art Set,14.01,25.94,USD,46,97,false,,,TH,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/43/AF/20130705133410643.JPG,https://fr.newchic.com/nail-decoration-4142/p-79492.html,79492,SKU080848
beauty,Fers à friser pour cheveux,Bigoudi automatique à air,59.99,0,USD,0,16,false,,,"ID,MY,PH,SG,TH,VN",blanc,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D0/08/339c1919-100f-4eae-a2f3-546588d9c820.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D0/08/339c1919-100f-4eae-a2f3-546588d9c820.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7C/60/3a2314bd-a445-4c29-8c44-e97e79c6480b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7C/60/3a2314bd-a445-4c29-8c44-e97e79c6480b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/87/A9/afeac117-700f-41cf-aa5b-190f91f4b85f.png,https://fr.newchic.com/hair-curlers-4483/p-1683435.html,1683435,SKUF27481
beauty,Stylos pour ongles,10Pcs Cire résine Rhinestone Picker Pencil Gem Jewel Bead Nail Art Craft Tool,14.86,29.62,USD,50,109,false,,,"PH,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2B/E2/cc156677-7ee9-4764-a033-914b22fa5f76.jpg,https://fr.newchic.com/nail-pen-4157/p-1157406.html,1157406,SKU662430
beauty,Soins dentaires,10 ml de solution de blanchiment des dents,12.06,20.98,USD,43,280,false,,,VN,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/51/42d0ef7f-f2bd-454b-9b63-5425cd647344.jpg,https://fr.newchic.com/teeth-care-5534/p-1332394.html,1332394,SKUA05173
beauty,Blush,Pétales de rose soyeux respirant blush ,22.41,45.87,USD,51,72,false,,,TH,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/5A/B9/83d42b48-48dd-47f9-ac27-12df57a9500d.jpg,https://fr.newchic.com/blush-4374/p-1556704.html,1556704,SKUD23723
beauty,Correcteur,No Trace Concealer Liquid ,15.51,28.22,USD,45,61,false,O.TWO.O,https://fr.newchic.com/o-two-o-brand-1266.html,TH,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/F4/FB/7287f93d-3ae9-4dd7-bece-1ae88d4d065b.jpg,https://fr.newchic.com/o-two-o-concealer-4373/p-1587838.html,1587838,SKUD62045
beauty,Perruques de Cosplay,Perruque synthétique courte colorée de cosplay,22.53,37.22,USD,40,154,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BA/00/bf80582c-9836-4e8a-baf5-422db58b9eb7.jpg,https://fr.newchic.com/cosplay-and-costume-wig-4146/p-1219023.html,1219023,SKU802230
beauty,Faux cils,Mascara résistant à la sueur et à l'eau,11.49,19.99,USD,43,96,false,qibest,https://fr.newchic.com/qibest-brand-1262.html,TH,Noir,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/96/BA/fb697457-990e-449e-84d0-f054f393e974.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/96/BA/fb697457-990e-449e-84d0-f054f393e974.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/96/BA/fb697457-990e-449e-84d0-f054f393e974.jpg,https://fr.newchic.com/qibest-eyelashes-4382/p-1530594.html,1530594,SKUC89400
beauty,Perruques synthétiques,Perruque de cheveux raides de 24 pouces,44.49,89.99,USD,51,14,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0D/90/47926d12-a13f-47cf-987e-7cf4eb001da4.jpg,https://fr.newchic.com/synthetic-wigs-4150/p-1676913.html,1676913,SKUF14502
beauty,Fake Nails,Conseils ongles amande papillon,13.99,0,USD,0,10,false,,,,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F4/72/d956d87c-7ded-4c54-8200-e5198a50a4e6.jpg,https://fr.newchic.com/fake-nails-12133/p-1681155.html,1681155,SKUF19479
beauty,Sports Equipments,Ensemble de bandes de résistance multifonction,26.99,35.99,USD,25,0,true,Jeteven,https://fr.newchic.com/jeteven-brand-246.html,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DD/8D/ba5a00f5-cb1f-4db9-9703-96b919425489.jpg,https://fr.newchic.com/jeteven-sports-equipments-9908/p-1700465.html,1700465,SKUF15641
beauty,Brosses & Peignes,Ensemble de peignes à coussin d'air professionnel,19.99,47.99,USD,58,2,false,,,"ID,MY,PH,SG,TH,VN",Gold,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8E/60/e9d870b2-9ba2-4faf-b159-0b40c299fb40.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8E/60/e9d870b2-9ba2-4faf-b159-0b40c299fb40.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8E/60/e9d870b2-9ba2-4faf-b159-0b40c299fb40.jpg,https://fr.newchic.com/brushes-and-combs-4154/p-1715955.html,1715955,SKUF78672
beauty,Stickers ongles,Autocollants transparents pour ongles goutte d'eau,13.99,27.98,USD,50,0,true,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DD/A1/5e547eb5-c52b-4b2f-8576-a3d5b26f2756.jpg,https://fr.newchic.com/nail-tips-4140/p-1718438.html,1718438,SKUF10742
beauty,Autres outils,Aimant oeil de chat Spar,7.99,15.98,USD,50,2,true,,,TH,Black,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9A/9E/e9aaa692-650f-471b-949d-56e74cad6fe2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9A/9E/e9aaa692-650f-471b-949d-56e74cad6fe2.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8C/F3/9b1b1021-9bde-4e6e-96a9-38b10f644deb.jpg,https://fr.newchic.com/other-nail-tools-4166/p-1719527.html,1719527,SKUF66786
beauty,Lampe UV & LED,Lampe à ongles double source de lumière 48W,56.34,106.99,USD,47,52,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/1D/fdb7ee54-dede-42e7-be48-560066269551.jpeg,https://fr.newchic.com/uv-and-led-lamp-4357/p-1490259.html,1490259,SKUB58495
beauty,Épilateur,Épilateur permanent complet du corps,56.99,113.98,USD,50,3,true,,,"ID,MY,PH,SG,TH,VN",Pink,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/43/95/5c1d16f6-e1fd-4a35-bd70-521eb3f73c14.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/43/95/5c1d16f6-e1fd-4a35-bd70-521eb3f73c14.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/3A/87c2fdea-6c30-4a45-bcd8-ac00738567ae.jpeg,https://fr.newchic.com/epilator-4898/p-1526743.html,1526743,SKUC73308
beauty,Sports Equipments,Pistolet masseur électrique à 6 vitesses,44.99,89.99,USD,50,0,true,,,"ID,MY,PH,SG,TH,VN",Blue,Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A0/C6/d5e6e3c1-5b2b-42c4-b910-a54845af9804.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A0/C6/d5e6e3c1-5b2b-42c4-b910-a54845af9804.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/87/61/148d3908-34d9-4721-945e-13f67ece5762.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/87/61/148d3908-34d9-4721-945e-13f67ece5762.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/69/25/95fa8669-3ac8-4793-8474-dbd623e969b5.jpg,https://fr.newchic.com/sports-equipments-9908/p-1602698.html,1602698,SKUE00268
beauty,Sports Equipments,Smart Hip Trainer,44.84,76.84,USD,42,24,false,,,,Black,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/92/79/12ff77a5-1215-4376-9f6f-31e991513f96.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/79/12ff77a5-1215-4376-9f6f-31e991513f96.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/79/12ff77a5-1215-4376-9f6f-31e991513f96.jpg,https://fr.newchic.com/sports-equipments-9908/p-1660946.html,1660946,SKUE90290
beauty,Health Care,Lingettes désinfectantes à 75% d'alcool,19.54,32.99,USD,41,90,false,,,VN,Blue,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/88/D5/e9aad8aa-ca16-493d-b003-2a066014c782.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/D5/e9aad8aa-ca16-493d-b003-2a066014c782.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/D5/e9aad8aa-ca16-493d-b003-2a066014c782.jpg,https://fr.newchic.com/health-care-9871/p-1665001.html,1665001,SKUE96157
beauty,Soin visage,Liquide d'Essence Nourrissant Or 24K,11.29,22.58,USD,50,141,false,,,,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CC/1E/db98fe04-6a11-460f-902a-22b308663dc6.jpg,https://fr.newchic.com/face-care-4328/p-1302137.html,1302137,SKU959260
beauty,Stickers ongles,Extension transparente des ongles,8.59,17.18,USD,50,100,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DE/8C/a1a0c80a-262e-4a00-9e97-50d8316f6262.jpg,https://fr.newchic.com/nail-tips-4140/p-1296716.html,1296716,SKU950639
beauty,Épilateur,Keda KD-187 Électrique Démaquillant lavable Tachymètre rechargeable mou humide Lady Shaver Epilateur,14.55,26.94,USD,46,443,false,,,,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/72/B3/931999a7-9569-c6b2-3316-3b7a33ccefe2.jpg,https://fr.newchic.com/epilator-4898/p-981820.html,981820,SKU182246
beauty,Lunettes,Minleaf TR90 Lunettes de lecture ultra-légères,10.34,19.29,USD,46,62,false,KCASA,https://fr.newchic.com/kcasa-brand-233.html,"ID,MY,TH",marron,Noir 1,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/40/85/cea1fe68-23bc-422a-9111-a555d7ed33a7.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/40/85/cea1fe68-23bc-422a-9111-a555d7ed33a7.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/75/AE/65ea6fd4-bed8-46d7-8cda-6d00b89ddf49.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/75/AE/65ea6fd4-bed8-46d7-8cda-6d00b89ddf49.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/75/AE/65ea6fd4-bed8-46d7-8cda-6d00b89ddf49.jpg,https://fr.newchic.com/kcasa-eye-care-6156/p-1140442.html,1140442,SKU631410
beauty,Tondeuse pour poils,Ciseaux Broderie Ciseaux Oreillette Oreille Tondeuse Bronze Or,8.63,16.91,USD,49,316,false,,,"ID,MY,PH,SG,TH,VN",Or,Bronze,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7D/8E/aba52c5a-2b91-1e5d-1347-4bbfee0ab095.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7D/8E/aba52c5a-2b91-1e5d-1347-4bbfee0ab095.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7D/8E/1d4a7f66-398f-1df8-1748-5898b16abd87.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7D/8E/1d4a7f66-398f-1df8-1748-5898b16abd87.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7D/8E/b2106512-72ab-4ac2-8934-57b417f58d3e.jpg,https://fr.newchic.com/hair-trimmer-4901/p-1014984.html,1014984,SKU236021
beauty,Lampe UV & LED,Lampe LED UV 36W,40.24,69.99,USD,43,125,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/08/D2/7f12793f-44b1-4f8b-8bc6-7c7ab620ce2b.jpg,https://fr.newchic.com/uv-and-led-lamp-4357/p-1335070.html,1335070,SKUA13426
beauty,Fard à paupières,Ombre à paupières liquide colorée,11.49,19.99,USD,43,164,false,,,"ID,MY,TH",1,2,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B7/E7/5c4256b2-1ba6-498f-8829-de9af1753dc5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B7/E7/5c4256b2-1ba6-498f-8829-de9af1753dc5.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E2/EC/66f86d68-8f4b-4a50-8981-f3c6a9195187.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E2/EC/66f86d68-8f4b-4a50-8981-f3c6a9195187.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D5/06/f74ab58e-bdd9-403f-8bc9-1bce4ae6b97e.jpg,https://fr.newchic.com/eye-shadow-4386/p-1341628.html,1341628,SKUA22446
beauty,Lèvres,Ensemble de rouge à lèvres liquide naturel,18.96,64.82,USD,71,74,false,,,VN,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/78/93/c0ba9ebf-e946-4a06-9210-af3943e329f7.jpg,https://fr.newchic.com/lip-makeup-4366/p-1609089.html,1609089,SKUD48204
beauty,Highlighters & Bronzers,Highlight Brightening Liquid ,11.49,21.24,USD,46,144,false,,,,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/04/AE/2afdac98-a07d-4ab1-bbfa-b7352a9828d7.jpg,https://fr.newchic.com/highlighters-and-bronzers-5638/p-1547377.html,1547377,SKUD22876
beauty,Perruques cheveux humains,Perruques courtes de cheveux humains,110.39,191.98,USD,43,51,false,BLONDE UNICORN,https://fr.newchic.com/blonde-unicorn-brand-1517.html,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0F/0A/f36fb230-e5ca-4029-8eec-a52a272c7519.jpg,https://fr.newchic.com/blonde-unicorn-human-hair-wigs-4153/p-1335389.html,1335389,SKUA12240
beauty,Soins dentaires,Nettoyeur de dents oral portable électrique,38.51,77.03,USD,50,131,false,,,"ID,MY,PH,SG,TH,VN",Bleu,Rose,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C3/59/138e4514-c83c-4f82-bb8e-2413d717b372.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C3/59/138e4514-c83c-4f82-bb8e-2413d717b372.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4B/B6/9fc48bfa-ccfc-4a01-a745-6c72079f81b2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4B/B6/9fc48bfa-ccfc-4a01-a745-6c72079f81b2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C8/34/3dc7bb0f-4670-4f07-a065-b315dc47eb88.jpg,https://fr.newchic.com/teeth-care-5534/p-1427319.html,1427319,SKUB24287
beauty,Pinceaux,24 Pcs MAQUILLAGE POUR Vous Maquillage Pinceaux Outillage Pinceau En Bois Pinceau En Bois,56.87,96.99,USD,41,308,false,,,"ID,MY,PH,SG,TH,VN",# 01,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F0/C5/20140328141805988.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F0/C5/20140328141805988.JPG,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F0/C5/20120810110956007.jpg,https://fr.newchic.com/makeup-brushes-4008/p-49211.html,49211,SKU039486
beauty,Soins dentaires,Brosse à dents électrique à ultrasons,15.99,32.91,USD,51,95,false,,,"ID,MY,PH,SG,TH,VN",blanc,rouge,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2D/68/fc194d13-e7cf-4216-9dcd-6564ce965864.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2D/68/fc194d13-e7cf-4216-9dcd-6564ce965864.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D1/DE/decb1100-e4cb-4d2d-a492-bbb6576c5e15.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D1/DE/decb1100-e4cb-4d2d-a492-bbb6576c5e15.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D1/DE/decb1100-e4cb-4d2d-a492-bbb6576c5e15.jpg,https://fr.newchic.com/teeth-care-5534/p-1267089.html,1267089,SKU843217
beauty,Soins corps,Lanthome Breast Massage huile essentielle,11.49,19.98,USD,43,319,false,,,VN,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/3A/50/4ac07d38-36b7-4ec5-8576-c3c4154fc8dd.jpg,https://fr.newchic.com/body-care-4326/p-1226367.html,1226367,SKU821592
beauty,Soins des pieds,1 Pcs Thumb Valgus Correcteur,4.82,17.73,USD,73,73,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D5/F8/36ab906d-0bb0-4097-914b-9744acf8d8b3.jpg,https://fr.newchic.com/foot-care-4330/p-1317798.html,1317798,SKU984452
beauty,Perruques synthétiques,Cheveux bouclés de couleur mélangée brune,22.99,45.98,USD,50,9,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D0/FD/bb6f24b7-b081-4c41-b885-4bf88fe3aba6.jpg,https://fr.newchic.com/synthetic-wigs-4150/p-1711314.html,1711314,SKUF73517
beauty,Lunettes,Femmes lisant des lunettes,7.99,19.59,USD,59,38,false,,,"ID,MY,PH,SG,TH,VN",Noir,rouge,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B1/52/095e9c68-87fe-4849-b67a-b70a28900a99.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B1/52/095e9c68-87fe-4849-b67a-b70a28900a99.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/02/50/2f17d447-0ca9-4f67-8ccf-84f2705df19a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/02/50/2f17d447-0ca9-4f67-8ccf-84f2705df19a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2E/AA/149396a5-f8dd-478b-9850-32824bd2d851.jpg,https://fr.newchic.com/eye-care-6156/p-1278806.html,1278806,SKU917502
beauty,Vernis à ongles,17 couleurs 15ml Metallic Soak Off Metal Nail Gel UV Polonais,5.68,8.98,USD,37,87,false,,,,003,006,https://imgaz1.chiccdn.com/thumb/list_grid/2014/luofang/10/SKU171194/82f133ac-dec0-46c4-a9b3-a2faf50e05b6copy.jpg,https://imgaz1.chiccdn.com/thumb/view/2014/luofang/10/SKU171194/82f133ac-dec0-46c4-a9b3-a2faf50e05b6copy.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/2014/luofang/10/SKU171194/304f7516-ef67-4cdb-b574-4876f1766bf4copy.jpg,https://imgaz1.chiccdn.com/thumb/view/2014/luofang/10/SKU171194/304f7516-ef67-4cdb-b574-4876f1766bf4copy.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7C/20/2fba6767-a0d2-53b7-edc2-3459ff55ca33.jpg,https://fr.newchic.com/nail-gel-and-polish-4355/p-950609.html,950609,SKU171194
beauty,Soin visage,CUCNZN Démaquillant en peau profonde,6.27,10.69,USD,41,1068,false,,,,,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D0/9B/55f34b3d-917a-9a1d-0f27-f04938e60d46.jpg,https://fr.newchic.com/face-care-4328/p-965000.html,965000,SKU195454
