category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
kids,Salopettes & Combinaisons,Combinaison bébé épaisse pour 0-24M,34.99,69.99,USD,50,68,false,Kidsform,https://fr.newchic.com/kidsform-brand-1113.html,"ID,MY,PH,SG,TH,VN",Rose,rouge,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2E/AD/dece177e-6fe1-48a5-87fa-98e0fee58daa.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2E/AD/dece177e-6fe1-48a5-87fa-98e0fee58daa.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F3/3A/edacd7c8-8d9a-44d3-a473-d1fdfe3440aa.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F3/3A/edacd7c8-8d9a-44d3-a473-d1fdfe3440aa.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E8/B1/af9fb7ab-700a-4d25-8c1b-332853c825cb.png,https://fr.newchic.com/kidsform-rompers-and-bodysuits-4702/p-1362241.html,1362241,SKU735938
kids,Blousons & Vestes,Manteau épais pour filles avec chapeau de fourrure pour 1Y-9Y,61.99,103.99,USD,40,35,false,,,"ID,MY,PH,SG,TH,VN",rouge,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C9/B8/0b6d2b44-0e8d-420e-9acb-fc4cf504be69.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/B8/0b6d2b44-0e8d-420e-9acb-fc4cf504be69.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5A/A5/7e4d4bb9-a157-4916-abb4-916d5488e2f3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5A/A5/7e4d4bb9-a157-4916-abb4-916d5488e2f3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/B8/0b6d2b44-0e8d-420e-9acb-fc4cf504be69.jpg,https://fr.newchic.com/girls-outerwear-and-coats-4672/p-1362737.html,1362737,SKUA51300
kids,Blousons & Vestes,Manteau en fausse fourrure pour fille 2-9 ans,40.11,101.06,USD,60,69,false,,,"ID,MY,PH,SG,TH,VN",Rose,blanc,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A1/AD/ae2198eb-978f-4585-a0cf-fec36d00b753.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/AD/ae2198eb-978f-4585-a0cf-fec36d00b753.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/BC/D2/78324d43-f04e-4c61-a79e-2b457517e551.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BC/D2/78324d43-f04e-4c61-a79e-2b457517e551.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/AD/ae2198eb-978f-4585-a0cf-fec36d00b753.jpg,https://fr.newchic.com/girls-outerwear-and-coats-4672/p-1367232.html,1367232,SKUA55007
kids,Tops & Tees,Haut de maternité à rayures,24.99,48.99,USD,49,22,false,,,"ID,MY,PH,SG,TH,VN",Orange,Rose,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/53/A0/e2277893-cda8-4c82-bacc-e9c22ce99895.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/53/A0/e2277893-cda8-4c82-bacc-e9c22ce99895.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C8/87/460b2dfc-af8b-4f2d-8506-88758fe07612.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C8/87/460b2dfc-af8b-4f2d-8506-88758fe07612.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C8/87/460b2dfc-af8b-4f2d-8506-88758fe07612.jpg,https://fr.newchic.com/tops-and-tees-4707/p-1370367.html,1370367,SKUA54640
kids,Costume & Jupe-culotte,Ensembles de jupes filles à imprimé animal pour 3-11Y,28.07,45.99,USD,39,73,false,,,"ID,MY,PH,SG,TH,VN",Rose,Bleu marin,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/50/12/9484ab07-a67e-4a03-ad2f-3ab77b48b072.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/50/12/9484ab07-a67e-4a03-ad2f-3ab77b48b072.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/88/B3/81b2684c-c205-4c9d-8210-eecb59c35079.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/B3/81b2684c-c205-4c9d-8210-eecb59c35079.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/50/12/9484ab07-a67e-4a03-ad2f-3ab77b48b072.jpg,https://fr.newchic.com/girls-clothing-sets-4934/p-1377801.html,1377801,SKUA66041
kids,Chaussures pour fille,"Motif de papillon à sequins pour filles, brillant",35.97,64.26,USD,44,129,false,,,"ID,MY,PH,SG,TH,VN",Rose,blanc,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/05/6B/17cb23a8-a163-446c-85a5-c87622c68bf3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/6B/17cb23a8-a163-446c-85a5-c87622c68bf3.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0C/D2/9040b1f2-563f-487d-854a-bf6b057b3ea7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0C/D2/9040b1f2-563f-487d-854a-bf6b057b3ea7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/32/6E/29202783-bf99-4b49-8b7e-424781d5efc5.jpg,https://fr.newchic.com/girls-shoes-4571/p-1457650.html,1457650,SKUB81992
kids,Costume & Jupe-culotte,"Ensemble de vêtements de loisirs pour filles, 1Y-7Y",28.07,70.73,USD,60,170,false,,,"ID,MY,PH,SG,TH,VN",Rose,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F7/0D/3d459f53-650b-41a9-9c4c-393de9ebbc02.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F7/0D/3d459f53-650b-41a9-9c4c-393de9ebbc02.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F7/0D/3d459f53-650b-41a9-9c4c-393de9ebbc02.jpg,https://fr.newchic.com/girls-clothing-sets-4934/p-1340925.html,1340925,SKUA16173
kids,Tops & T-shirt,"T-shirt 2Y-9Y pour garçons, imprimé chat mignon",21.05,53.04,USD,60,54,false,,,"ID,MY,PH,SG,TH,VN",Marine,Gris,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/35/34/b74c65c3-716f-4977-9146-ec668fa2bddc.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/35/34/b74c65c3-716f-4977-9146-ec668fa2bddc.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5B/36/a6ceecf2-20c1-4a78-bd7e-9cffbad25ef7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5B/36/a6ceecf2-20c1-4a78-bd7e-9cffbad25ef7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/59/6D/094d75e8-0f7a-4169-bae8-6396c95ee13f.jpg,https://fr.newchic.com/kids-tops-and-t-shirt-4606/p-1340929.html,1340929,SKUA10916
kids,Robes,Déguisement Filles De Broderie Florale 4Y-15Y,41.99,71.99,USD,42,390,false,,,"ID,MY,PH,SG,TH,VN",Bleu marin,rouge,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2B/0E/62393aca-1687-4d35-915d-b8cf2b9f3f37.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2B/0E/62393aca-1687-4d35-915d-b8cf2b9f3f37.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9A/63/b5cd30c2-1823-477d-98a3-c2db33be3f87.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9A/63/b5cd30c2-1823-477d-98a3-c2db33be3f87.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/99/A4/3736c9e3-254f-4aec-a914-4a03e075c22a.jpg,https://fr.newchic.com/dresses-4670/p-1342812.html,1342812,SKUA18874
kids,Salopettes & Combinaisons,Barboteuse Cosplay Père Noël pour 0-24M,25.99,43.99,USD,41,29,false,,,"ID,MY,PH,SG,TH,VN",rouge,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D2/69/c0dfecc8-71fd-4d62-9e34-aeb001153572.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D2/69/c0dfecc8-71fd-4d62-9e34-aeb001153572.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/3E/179b1485-c670-4650-ae1a-a796b547fc81.jpg,https://fr.newchic.com/rompers-and-bodysuits-4702/p-1345051.html,1345051,SKUA15192
kids,Salopettes & Combinaisons,Barboteuse Cosplay pour bébé 0-24M,22.99,37.99,USD,40,43,false,,,"ID,MY,PH,SG,TH,VN",Orange,Bleu,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/78/DD/f1191d4e-f636-4020-ab5e-713ef34b2538.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/78/DD/f1191d4e-f636-4020-ab5e-713ef34b2538.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/30/BB/22cf7cbc-5724-431a-b0ea-8707bad7f8a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/30/BB/22cf7cbc-5724-431a-b0ea-8707bad7f8a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/78/DD/f1191d4e-f636-4020-ab5e-713ef34b2538.jpg,https://fr.newchic.com/rompers-and-bodysuits-4702/p-1351016.html,1351016,SKUA31671
kids,Robes,Robe élégante de couleur unie col en v,30.08,75.79,USD,60,191,false,,,"ID,MY,PH,SG,TH,VN",Vin rouge,Bleu marin,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/18/BE/d5972b49-fac1-4b0a-8d08-b148b735d61b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/18/BE/d5972b49-fac1-4b0a-8d08-b148b735d61b.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0D/5E/a11b82c1-1db1-4d76-b38d-c3005120b646.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0D/5E/a11b82c1-1db1-4d76-b38d-c3005120b646.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/27/B3/6e1f1830-c919-4ca3-85bf-5b3a5c99d51e.jpeg,https://fr.newchic.com/maternity-dresses-4706/p-1401308.html,1401308,SKUA99686
kids,Tops & Tees,Hauts d'allaitement patchwork asymétriques,28.07,70.73,USD,60,67,false,,,"ID,MY,PH,SG,TH,VN",Noir,vert,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B3/5E/541193a2-055f-438b-897b-3d37950a3447.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B3/5E/541193a2-055f-438b-897b-3d37950a3447.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/54/1A/113fdf64-b263-473d-bcde-897e9af9a530.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/54/1A/113fdf64-b263-473d-bcde-897e9af9a530.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4D/38/8408995b-7070-4666-ae96-3734537b1f4e.jpg,https://fr.newchic.com/tops-and-tees-4707/p-1436737.html,1436737,SKUB35090
kids,Robes,Robe à col carré à volants pour fille pour 1-8 ans,17.04,33.99,USD,50,8,false,,,"ID,MY,PH,SG,TH,VN",As Picture,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/1E/A1/1de496a9-b55f-4080-92dd-7409d607904d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1E/A1/1de496a9-b55f-4080-92dd-7409d607904d.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1E/A1/1de496a9-b55f-4080-92dd-7409d607904d.jpg,https://fr.newchic.com/dresses-4670/p-1650863.html,1650863,SKUE73758
kids,Costume & Jupe-culotte,Combinaison fille rétro à imprimé floral pour 6-12 ans,22.06,55.57,USD,60,18,false,,,"ID,MY,PH,SG,TH,VN",Orange,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/04/03/fe25b25f-b95a-474e-b532-670d1dad02a2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/03/fe25b25f-b95a-474e-b532-670d1dad02a2.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/03/fe25b25f-b95a-474e-b532-670d1dad02a2.jpg,https://fr.newchic.com/girls-clothing-sets-4934/p-1652923.html,1652923,SKUE77358
kids,Tops & Tees,T-shirt d'allaitement de maternité de couleur unie,19.05,47.99,USD,60,12,false,,,"ID,MY,PH,SG,TH,VN",Black,Gray,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/38/DE/48584311-5df0-4cd4-bbfe-e18d9d79dcc7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/38/DE/48584311-5df0-4cd4-bbfe-e18d9d79dcc7.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/1D/17/f6fcc5c6-4772-4675-a196-841bcb83172b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1D/17/f6fcc5c6-4772-4675-a196-841bcb83172b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9E/D0/24dd1fd9-9020-4364-850d-8a2d363c5106.jpg,https://fr.newchic.com/tops-and-tees-4707/p-1658070.html,1658070,SKUE85882
kids,Costume & Jupe-culotte,Girl's Dot Casual Set Pour 1-7Y,25.06,63.15,USD,60,42,false,,,,White,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/AC/3B/ca677757-98ea-4252-b4c6-9c60988192f0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/AC/3B/ca677757-98ea-4252-b4c6-9c60988192f0.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/41/3A/43f1f356-1734-4dce-adc0-be4c02bea7d1.jpg,https://fr.newchic.com/girls-clothing-sets-4934/p-1598382.html,1598382,SKUD91397
kids,Robes,Motif Animal Bébé Fille Robe Pour 0-6Y,21.05,53.04,USD,60,119,false,KIDS TALES,https://fr.newchic.com/kids-tales-brand-1453.html,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4D/3B/66b1e8cf-3ee9-40f4-88b2-24fc33d2fcd1.jpg,https://fr.newchic.com/kids-tales-dresses-4670/p-1264581.html,1264581,SKU892166
kids,Accesssoires des vêtements,Enfants Filles Crochet Élastique Ceinture Tête Hairband DIY Fluffy Jupe Wrap Poitrine,4.81,9.42,USD,49,84,false,,,"ID,MY,PH,SG,TH,VN",Noir,blanc,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/61/9A/86a7dc54-fb04-8516-b404-4a1df44e8603.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/61/9A/86a7dc54-fb04-8516-b404-4a1df44e8603.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/61/9A/8d105a15-2981-89ec-9a24-4c3a1ec97b01.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/61/9A/8d105a15-2981-89ec-9a24-4c3a1ec97b01.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/61/9A/db605004-8170-3c29-34cc-d0b47d4e6dd4.jpg,https://fr.newchic.com/clothing-accessories-4612/p-1009111.html,1009111,SKU291280
kids,Chaussures pour bébé,Nœud Papillon Slip On Shoes Pour 0-24M,16.04,40.41,USD,60,198,false,,,"ID,MY,PH,SG,TH,VN",Or,Jaune clair,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/82/84/9fbeaff5-06ad-01f5-9703-68e5f60df2ac.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/84/9fbeaff5-06ad-01f5-9703-68e5f60df2ac.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/82/84/e6a86141-d989-59c9-2f7b-3a9f400bb835.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/84/e6a86141-d989-59c9-2f7b-3a9f400bb835.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/84/3f1cb851-0a71-6845-c987-ba5d48f5f9e0.jpg,https://fr.newchic.com/baby-shoes-4680/p-1103518.html,1103518,SKU490463
kids,Sandals,Sandales tissées à nœud pour fille,22.63,56.99,USD,60,5,false,,,"ID,MY,PH,SG,TH,VN",Beige,Pink,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F5/5C/39b77680-e958-4f4b-91ac-3e01c99029c4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F5/5C/39b77680-e958-4f4b-91ac-3e01c99029c4.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D5/5B/3430979e-a8d9-4e89-9456-f69702fcb222.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D5/5B/3430979e-a8d9-4e89-9456-f69702fcb222.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/E7/f0a629c0-1cb8-42f9-a437-5aacb7e5771e.jpeg,https://fr.newchic.com/sandals-12132/p-1707142.html,1707142,SKUF56809
kids,Sandals,Sandales à brides croisées décorées de strass pour filles,23.74,49.58,USD,52,4,false,,,"ID,MY,PH,SG,TH,VN",Pink,Silver,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A0/D7/f06b28d1-f509-4734-aaee-5de4417e4abd.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A0/D7/f06b28d1-f509-4734-aaee-5de4417e4abd.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CF/C6/728a9312-c9a6-42ad-b28c-17de3178db86.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CF/C6/728a9312-c9a6-42ad-b28c-17de3178db86.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9E/CA/f5c7f948-f2c2-4404-8e6a-1e69299ec254.jpg,https://fr.newchic.com/sandals-12132/p-1707176.html,1707176,SKUF56771
kids,Sandals,Sandales de sport antidérapantes respirantes unisexes pour enfants,29.8,60.51,USD,51,3,false,,,"ID,MY,PH,SG,TH,VN",White,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/41/F0/c2a02318-70e2-464c-b4a7-d7080ad683a0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/41/F0/c2a02318-70e2-464c-b4a7-d7080ad683a0.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7D/28/6a9e4943-6230-4356-bf35-1595c6ef8d4f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7D/28/6a9e4943-6230-4356-bf35-1595c6ef8d4f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/18/78/8d48eabb-dc9a-41fc-98df-c5099e3dbaa5.jpg,https://fr.newchic.com/sandals-12132/p-1707567.html,1707567,SKUF66318
kids,Sneakers,Baskets décontractées antidérapantes légères unisexes pour enfants,28.69,60.99,USD,53,7,false,,,"ID,MY,PH,SG,TH,VN",Pink,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/82/3E/3e343fe2-8486-463a-bbb9-a199d90207c2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/3E/3e343fe2-8486-463a-bbb9-a199d90207c2.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/ED/27/11ea467b-a88f-4dd4-9de3-0171e5148b77.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/ED/27/11ea467b-a88f-4dd4-9de3-0171e5148b77.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/C4/b4290380-cf1a-49f0-8753-30987903218f.jpg,https://fr.newchic.com/sneakers-12137/p-1707738.html,1707738,SKUF66370
kids,Vêtements de nuit,Ensemble de pyjama mince imprimé pour enfants pour 1-11 ans,15.03,37.88,USD,60,22,false,,,"ID,MY,PH,SG,TH,VN",#01,#02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/42/1D/9c3ad35c-327d-4c72-ad6b-5b772b1cd42c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/42/1D/9c3ad35c-327d-4c72-ad6b-5b772b1cd42c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/92/30/f1bcef16-8f5f-4243-b34e-e851b8dbdcbf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/30/f1bcef16-8f5f-4243-b34e-e851b8dbdcbf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/42/1D/9c3ad35c-327d-4c72-ad6b-5b772b1cd42c.jpg,https://fr.newchic.com/girls-pajamas-5874/p-1664124.html,1664124,SKUE99408
kids,Pyjamas,Pyjama d'allaitement respirant,23.99,47.98,USD,50,16,false,,,"ID,MY,PH,SG,TH,VN",Yellow,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8B/71/a54f6d9e-85aa-4608-81ed-019d5712def1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8B/71/a54f6d9e-85aa-4608-81ed-019d5712def1.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/27/2C/102ba6cd-021d-4fbd-994c-18a90391c404.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/27/2C/102ba6cd-021d-4fbd-994c-18a90391c404.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8B/71/a54f6d9e-85aa-4608-81ed-019d5712def1.jpg,https://fr.newchic.com/sleepwear-4854/p-1665680.html,1665680,SKUF00306
kids,Brassières de grossesse,Soutien-gorge d'allaitement sans fil maternité Soft,18.99,37.98,USD,50,11,false,,,"ID,MY,PH,SG,TH,VN",# 01,# 02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E7/0A/2491c632-03ef-473a-9da1-06c564f99278.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E7/0A/2491c632-03ef-473a-9da1-06c564f99278.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B3/66/fb8c9b9c-d098-4722-9261-32d6012917a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B3/66/fb8c9b9c-d098-4722-9261-32d6012917a1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/63/DD/53d674cc-635b-427d-8cd8-9e59c74e388e.jpg,https://fr.newchic.com/maternity-bra-4855/p-1684053.html,1684053,SKUF15773
kids,Costume & Jupe-culotte,Hauts à manches bouffantes pour fille + jupe pour 3-10 ans,28.99,57.98,USD,50,8,false,,,"ID,MY,PH,SG,TH,VN",As Picture,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C5/3C/04a74f97-7fe8-4519-aa66-2770efb874f3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C5/3C/04a74f97-7fe8-4519-aa66-2770efb874f3.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1E/A6/a32f1265-ba5a-4e89-8d6b-c60484cc62c9.jpg,https://fr.newchic.com/girls-clothing-sets-4934/p-1684614.html,1684614,SKUF22874
kids,Flats & Loafers,Mocassins plats Daisy Bow Decor pour fille,22.08,49.07,USD,55,4,false,,,"ID,MY,PH,SG,TH,VN",Blue,Pink,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5C/87/e987e9fb-6a9f-4e2c-8409-5b1ed785fc1f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5C/87/e987e9fb-6a9f-4e2c-8409-5b1ed785fc1f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/91/DB/596abc64-64a3-4be9-a331-303d4bf7afb3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/91/DB/596abc64-64a3-4be9-a331-303d4bf7afb3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2B/05/b279c79f-3ab7-4345-a645-09121173486e.jpg,https://fr.newchic.com/flats-and-loafers-12120/p-1713559.html,1713559,SKUF67385
kids,Brassières de grossesse,Soutien-gorge d'allaitement de maternité sans couture,22.49,44.98,USD,50,7,false,,,,# 01,# 02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/17/10/f0ac197f-6738-47bf-8119-ecede869b8bd.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/17/10/f0ac197f-6738-47bf-8119-ecede869b8bd.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/3A/39/7a01db25-7811-48d8-9737-65381ec4c5e3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/3A/39/7a01db25-7811-48d8-9737-65381ec4c5e3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EB/31/88959638-faea-43c3-97f1-83bc0d90ae55.jpg,https://fr.newchic.com/maternity-bra-4855/p-1678036.html,1678036,SKUF02683
kids,Robes,Robe à imprimé floral pour fille de 1 à 7 ans,15.99,31.98,USD,50,1,false,,,"ID,MY,PH,SG,TH,VN",White,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C5/89/5c2d5326-9982-4f8b-8291-d90545aa674f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C5/89/5c2d5326-9982-4f8b-8291-d90545aa674f.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/3B/05/cf807819-1ccc-4427-88d1-1cc7c89b2e84.jpg,https://fr.newchic.com/dresses-4670/p-1696006.html,1696006,SKUF45483
